recency,history,used_discount,used_bogo,is_referral,channel,offer,score
3,104.63,0,1,1,Web,Discount,0.5783091160265108
8,33.45,1,0,0,Phone,Buy One Get One,1.1230443188055241
4,353.83,1,0,0,Multichannel,Discount,0.5752132021023688
11,514.2,1,0,1,Web,Buy One Get One,1.306657125544822
6,308.4,1,1,0,Web,Buy One Get One,1.2390290532244728
10,131.86,1,0,0,Web,Discount,1.2382519996072698
3,275.19,0,1,1,Web,No Offer,0.7199775127893253
9,128.77,1,0,0,Web,Discount,1.534840615694157
4,105.41,1,0,0,Phone,Discount,2.0153242266694145
6,382.55,1,1,0,Phone,No Offer,0.9491546540627072
4,239.2,1,0,1,Multichannel,No Offer,0.8183398873316037
4,29.99,0,1,1,Web,No Offer,1.1114596399597407
4,158.5,1,0,1,Web,Buy One Get One,0.7490903441996446
7,50.8,1,0,0,Web,No Offer,1.333847678699725
11,164.39,1,0,0,Web,Buy One Get One,0.5991259936994091
3,241.89,1,0,0,Web,Buy One Get One,0.795296320999227
1,576.37,0,1,1,Multichannel,Buy One Get One,0.2683346933090548
9,60.17,1,0,0,Web,Buy One Get One,1.6769841928246725
1,611.54,0,1,1,Multichannel,No Offer,1.6499761280913212
1,72.93,0,1,1,Phone,Buy One Get One,1.4602534647866308
3,68.14,0,1,0,Phone,Buy One Get One,0.4277445862700556
12,163.72,1,0,0,Phone,Discount,1.4181226926614383
12,248.49,1,0,0,Web,No Offer,0.7403660637137041
8,399.58,0,1,0,Phone,Discount,0.907792635502506
12,204.81,0,1,1,Multichannel,No Offer,1.4231871159913985
4,119.09,1,0,0,Web,Buy One Get One,0.7398329007500329
5,70.18,1,0,0,Phone,Buy One Get One,1.8827184806186277
3,602.75,1,0,1,Multichannel,Buy One Get One,0.7999183562405575
6,282.31,1,0,0,Phone,Discount,0.3084442935928209
7,132.65,0,1,0,Web,Discount,2.55465149936538
10,37.59,0,1,0,Web,No Offer,1.3941201711343143
9,175.37,0,1,0,Phone,Discount,0.6526187485932815
3,157.85,0,1,1,Web,Buy One Get One,0.3574944452095127
4,47.63,1,0,1,Phone,Discount,0.6825560063893462
10,859.98,1,1,1,Phone,Buy One Get One,1.3303635066786432
5,58.63,0,1,0,Web,No Offer,1.4525012161306787
2,201.3,1,1,0,Phone,Discount,0.9652379938263896
1,367.97,1,0,1,Multichannel,Buy One Get One,0.6680763746298526
1,340.15,0,1,1,Multichannel,Buy One Get One,1.1225542222071745
2,199.95,1,0,0,Web,No Offer,0.9981071743229314
10,97.23,1,0,1,Web,Buy One Get One,1.6763508241983829
8,29.99,1,0,1,Web,Buy One Get One,1.004492516109356
10,73.97,1,0,1,Phone,No Offer,-0.3215859859474961
7,81.93,0,1,1,Web,No Offer,0.5644493512429104
2,323.68,0,1,0,Web,Discount,1.1685088663694034
4,29.99,1,0,1,Phone,Discount,1.432054113114706
2,230.48,0,1,1,Multichannel,Discount,1.5078481945573987
3,505.63,0,1,1,Multichannel,No Offer,1.2873918080972646
10,29.99,1,0,0,Web,Buy One Get One,0.6923381456744068
3,172.31,1,0,0,Web,Discount,1.2549566524349365
10,86.17,1,0,0,Web,Discount,0.6612318654218108
9,325.82,1,1,0,Web,No Offer,2.2124774458717207
3,29.99,1,0,1,Web,Discount,0.4935863251274095
10,112.14,0,1,1,Web,Buy One Get One,1.049560941712354
10,30.53,0,1,1,Phone,Buy One Get One,1.814390817476701
5,478.16,1,1,0,Web,No Offer,0.904932684747905
9,67.27,1,0,0,Web,No Offer,0.7604844044962509
10,256.06,1,1,0,Web,Discount,1.7542927129199697
11,29.99,1,0,1,Web,Discount,0.9516255651195517
1,29.99,1,0,1,Phone,Discount,1.3686120988595472
1,303.64,1,0,1,Web,No Offer,-0.8736367117064934
9,29.99,1,0,0,Phone,Discount,1.1807508301736918
1,183.75,0,1,0,Web,Discount,1.6921720621442102
2,79.65,0,1,1,Web,No Offer,0.7408688142962089
4,85.82,1,0,1,Phone,Discount,1.7421150166968853
7,524.78,0,1,1,Web,Discount,2.321524016469814
2,93.53,1,0,1,Phone,Discount,1.7367240616575454
1,233.59,0,1,0,Web,No Offer,1.8957845907562525
1,234.51,1,0,0,Phone,Buy One Get One,1.4089446132634211
1,375.29,1,0,0,Multichannel,Buy One Get One,1.1064000637194498
3,336.93,1,1,0,Multichannel,Buy One Get One,2.2960988690663298
4,239.07,0,1,1,Phone,Discount,1.3828352645621909
6,96.54,0,1,1,Web,No Offer,0.6006508849589411
1,1248.34,0,1,1,Multichannel,Discount,2.165693634073224
6,64.03,1,0,1,Phone,No Offer,1.2082768166429942
6,122.39,0,1,1,Web,Buy One Get One,0.352818758425718
6,607.99,1,1,1,Web,Buy One Get One,0.8061106214847427
1,295.07,1,1,0,Phone,No Offer,0.5907908590371624
4,29.99,0,1,1,Web,Discount,0.7291684180979219
9,502.25,0,1,1,Web,Discount,1.2949151682175888
1,512.46,0,1,1,Phone,No Offer,1.5867234502737029
1,531.36,1,0,1,Multichannel,Discount,1.420626406404069
11,29.99,1,0,0,Phone,Buy One Get One,2.0221821114841143
10,54.23,1,0,1,Web,No Offer,0.4995692507134348
1,296.46,0,1,1,Web,No Offer,1.0333503782430635
6,522.43,0,1,1,Phone,No Offer,0.8868104693988921
11,157.82,0,1,1,Web,Buy One Get One,0.5316919255936787
7,55.2,1,0,1,Web,Discount,0.7245145425623372
3,312.03,1,0,0,Web,Buy One Get One,0.46953907738806105
7,153.86,0,1,0,Web,No Offer,1.29739946092574
12,256.59,1,1,1,Multichannel,Buy One Get One,1.001458731703648
10,95.38,0,1,0,Phone,Buy One Get One,1.547896826659803
9,79.46,0,1,1,Web,Discount,2.0667265528294743
10,76.88,1,0,1,Phone,Buy One Get One,0.5773263281458594
2,728.05,0,1,1,Web,No Offer,1.048759394020433
8,29.99,0,1,1,Web,Buy One Get One,0.9727368607350656
10,29.99,1,0,1,Web,Discount,1.0346984595645528
2,50.84,1,0,0,Phone,Buy One Get One,1.2301368421747505
1,195.29,1,0,1,Web,Buy One Get One,1.0259870088131944
4,338.1,1,0,0,Web,No Offer,0.8369522444718307
9,939.9,1,0,1,Phone,Discount,1.9094543692702777
4,47.41,1,0,1,Phone,Buy One Get One,1.3515976694993883
10,81.07,1,0,0,Web,No Offer,0.9365337238526684
9,37.05,1,0,1,Web,Buy One Get One,1.908587290537411
11,39.26,0,1,0,Web,Buy One Get One,2.160772772123945
8,129.94,0,1,0,Phone,Buy One Get One,0.8944295435323161
9,184.66,1,0,1,Phone,Discount,1.0869609504810958
1,35.02,1,0,1,Web,Discount,0.8068757286357067
4,100.19,0,1,0,Phone,Discount,1.2582413910214314
5,31.78,1,0,0,Web,No Offer,1.0190702829336509
6,44.64,1,0,1,Phone,Buy One Get One,0.484992689993824
10,46.92,0,1,0,Phone,Discount,0.4436160417710313
1,114.78,1,0,0,Web,Discount,0.6593513556073726
7,74.63,0,1,0,Phone,Buy One Get One,1.4167575663809824
4,29.99,0,1,0,Phone,Discount,1.017900948661513
5,337.18,1,0,1,Web,Discount,1.2952808997474294
11,238.36,1,0,0,Phone,Buy One Get One,1.9145238354622487
12,334.04,0,1,0,Multichannel,No Offer,1.5831423142255259
3,237.03,0,1,0,Web,Buy One Get One,0.8771005561837386
5,29.99,1,0,1,Web,Buy One Get One,1.3566061096458173
6,235.79,1,0,0,Phone,Buy One Get One,1.8999520488380923
12,280.68,1,0,1,Multichannel,No Offer,1.6085044216330764
10,29.99,1,0,1,Web,Discount,1.4489618571862546
9,412.07,1,0,0,Multichannel,Discount,1.0474479145289126
10,175.5,1,0,1,Phone,No Offer,0.9939733950256712
3,394.92,0,1,0,Phone,Buy One Get One,0.9150066448281182
7,29.99,1,0,0,Web,Buy One Get One,1.2029212466450725
10,590.48,0,1,1,Web,Buy One Get One,2.3945767010179013
5,373.2,0,1,0,Web,Discount,0.905310903649399
1,622.49,1,0,1,Web,Buy One Get One,1.316184931781186
10,93.26,1,0,0,Phone,Discount,0.4793719188842539
1,187.1,0,1,0,Web,Buy One Get One,1.2314256401774413
1,218.87,0,1,0,Phone,No Offer,0.7755578220398737
3,46.57,1,0,0,Web,No Offer,0.8797645079840772
11,518.49,1,0,1,Web,Buy One Get One,2.423646265775563
11,162.83,0,1,0,Web,No Offer,1.3050011427867498
11,76.11,1,0,1,Phone,No Offer,0.9565247069447618
3,33.73,0,1,1,Phone,Buy One Get One,0.9448774535450128
3,105.48,0,1,0,Web,Discount,1.434724555102742
10,182.24,1,0,0,Web,Discount,0.996218432139834
3,75.64,1,0,1,Web,No Offer,1.8665410330923964
10,29.99,1,0,0,Phone,Discount,0.7369359034654099
1,214.7,0,1,1,Multichannel,Buy One Get One,1.5558212838929195
4,489.26,1,1,1,Web,No Offer,0.7610959865142911
9,271.29,0,1,0,Web,No Offer,1.5773272728730934
10,33.81,1,0,1,Phone,No Offer,1.3606018521615149
2,174.66,0,1,1,Phone,Discount,0.984965495586374
3,64.46,0,1,0,Web,Discount,1.9093177892025657
2,64.99,1,0,0,Web,Discount,1.2745091204459882
5,116.45,1,0,0,Web,Discount,0.6428173602638174
1,70.01,0,1,1,Web,Discount,1.8197023884747168
9,126.41,0,1,1,Web,No Offer,0.3213698658622758
6,58.38,1,0,0,Web,Discount,0.2703976566557169
1,29.99,0,1,0,Phone,No Offer,0.6651749108511021
4,29.99,1,0,0,Phone,Discount,1.8265262437265373
11,29.99,0,1,1,Phone,Buy One Get One,0.9916100220750932
12,177.66,1,0,0,Phone,Buy One Get One,1.4784245901098232
4,464.49,1,1,0,Phone,No Offer,0.7123644484304619
4,29.99,1,0,1,Web,Discount,1.0851732592249124
2,100.29,1,0,0,Web,Discount,0.6285968686432004
7,428.22,1,1,0,Multichannel,Buy One Get One,2.445147968638005
8,62.54,0,1,1,Phone,No Offer,1.1057585725087695
7,92.54,0,1,0,Web,Buy One Get One,1.3020379560572006
8,331.35,1,0,1,Multichannel,Buy One Get One,1.5116514393971359
6,29.99,1,0,0,Phone,Discount,0.96850504251688
1,355.54,0,1,0,Phone,Buy One Get One,0.91922779071082
11,291.18,0,1,0,Phone,Discount,1.7885378365172109
3,183.09,0,1,0,Phone,Discount,1.2311407619098584
8,201.07,0,1,0,Web,Buy One Get One,0.8283360859276995
2,292.04,0,1,0,Phone,Discount,1.1528283962467838
2,195.6,1,0,0,Web,Discount,1.2268166579515618
1,57.84,0,1,1,Web,No Offer,0.5013668674953735
7,90.56,0,1,1,Phone,Buy One Get One,1.5183062562173353
10,102.91,1,0,0,Phone,Discount,1.5326577305700777
11,51.56,1,0,1,Phone,Discount,1.1137721585352416
7,147.85,1,0,0,Phone,No Offer,0.7251400447740004
1,83.41,0,1,0,Phone,Buy One Get One,1.071361636324104
1,57.03,0,1,0,Web,No Offer,1.1901058662830666
5,76.57,1,0,1,Phone,No Offer,1.3060012625736757
1,627.98,1,0,1,Multichannel,Buy One Get One,2.13915992668452
5,147.61,1,0,0,Phone,Discount,0.8318466310610012
6,38.99,1,0,1,Phone,No Offer,0.8711834418476443
7,293.38,1,0,0,Web,Buy One Get One,1.1030603559300567
12,338.07,0,1,0,Multichannel,Buy One Get One,0.9598048291850942
6,175.2,0,1,1,Web,Discount,1.483953712246306
11,126.68,1,0,0,Web,No Offer,0.7182199382194423
1,457.23,1,1,0,Phone,Discount,1.1459686761007293
1,114.67,1,0,1,Phone,Discount,1.3221071462641805
3,134.59,1,0,1,Phone,Buy One Get One,2.135884487783217
2,787.87,0,1,1,Web,No Offer,0.9409594507272164
1,75.06,0,1,0,Web,Buy One Get One,1.0181695523211651
9,34.75,1,0,1,Web,No Offer,1.0553418079948866
2,218.68,1,0,0,Web,Buy One Get One,1.6325240408267967
2,351.72,1,1,0,Web,Discount,1.5515600681805597
2,263.57,0,1,0,Phone,Buy One Get One,2.4087488313796923
9,72.97,1,0,0,Web,Discount,1.59430821982214
10,644.59,1,0,1,Phone,Discount,1.071948099351535
10,46.73,0,1,0,Web,Buy One Get One,1.2079825782122016
10,318.67,1,0,0,Phone,No Offer,0.4001609777791286
10,341.82,0,1,0,Phone,No Offer,2.210600102893754
8,504.32,0,1,1,Phone,No Offer,1.05044850585629
11,71.63,1,0,1,Phone,Discount,0.4367177080979078
7,471.53,0,1,1,Web,No Offer,0.8049977139838733
1,206.56,0,1,1,Phone,No Offer,1.4768615342554603
1,137.83,0,1,1,Phone,Discount,1.6546327049687286
7,29.99,0,1,0,Phone,Discount,1.6821729303119963
6,71.72,1,0,1,Phone,No Offer,1.0230895561755229
9,55.08,0,1,1,Web,Discount,0.803653873089845
8,117.51,1,0,0,Web,No Offer,0.7927554478129578
5,344.68,1,0,0,Phone,Buy One Get One,0.2882112982031091
10,63.53,1,0,0,Web,Buy One Get One,0.9364183773565538
11,61.76,0,1,1,Web,Discount,1.164821702569478
3,132.24,1,0,0,Web,Buy One Get One,0.5211501182715317
1,53.13,1,0,1,Phone,No Offer,0.9926498736703804
1,161.35,0,1,0,Phone,Buy One Get One,2.8685432420853187
9,146.58,1,0,1,Phone,No Offer,1.0050092752439357
10,29.99,0,1,1,Phone,No Offer,1.3683295249118779
7,331.06,1,0,0,Phone,No Offer,0.21728327179817694
10,281.95,1,0,1,Phone,No Offer,0.9010942461326891
10,304.39,0,1,1,Multichannel,No Offer,0.363697558444716
1,29.99,0,1,0,Web,Discount,0.7250490757453416
8,118.39,0,1,0,Web,No Offer,1.3664038101097766
5,29.99,1,0,0,Web,No Offer,0.5037587731804888
9,46.19,0,1,1,Phone,Buy One Get One,0.863732703326682
1,322.45,0,1,0,Web,Buy One Get One,0.9270593837566404
1,625.5,0,1,1,Multichannel,Buy One Get One,0.5044722011414757
1,473.4,0,1,0,Phone,No Offer,0.9089934853429986
1,70.21,0,1,0,Phone,No Offer,1.0493685129071308
3,155.64,0,1,1,Phone,Buy One Get One,1.5271455814456547
9,180.22,0,1,0,Web,Discount,1.4876558504115347
1,200.4,1,0,0,Phone,No Offer,1.725338246217802
11,95.75,0,1,0,Phone,No Offer,0.6481442500579855
2,286.38,0,1,0,Phone,Buy One Get One,0.5748069696457575
9,278.52,0,1,1,Web,No Offer,0.9272210887310486
12,31.21,1,0,1,Phone,Discount,1.0736014697051028
5,52.47,1,0,0,Web,Discount,2.4043122349354604
8,29.99,0,1,1,Phone,Buy One Get One,2.1586728580987438
10,64.87,0,1,1,Web,Buy One Get One,1.4886688672044464
1,334.37,1,1,0,Web,Buy One Get One,0.9768576856401104
4,208.18,0,1,0,Multichannel,Discount,0.8502277799465437
4,177.25,1,0,1,Phone,No Offer,1.0807533078746143
2,594.52,1,0,1,Multichannel,Discount,1.1301003176549371
11,166.91,1,0,1,Phone,Discount,1.044951223943278
6,498.19,1,0,1,Web,No Offer,1.7982235374749322
1,125.96,0,1,1,Phone,Discount,0.7542737012463394
4,44.68,1,0,1,Web,No Offer,0.7655448396302995
11,344.4,0,1,0,Web,Buy One Get One,2.1509202782236
10,197.85,0,1,0,Web,No Offer,1.1322358725741921
2,631.3,1,0,1,Phone,Buy One Get One,1.0895430968474276
10,332.65,0,1,1,Web,Buy One Get One,0.4308317101717681
12,29.99,1,0,1,Web,Discount,0.3153837055856665
12,415.48,0,1,0,Phone,Discount,1.294473790204993
9,29.99,0,1,1,Web,No Offer,1.3174291995734746
12,144.0,1,0,1,Web,Buy One Get One,1.5669003789333114
9,67.81,1,0,1,Web,No Offer,0.8620981460158371
6,170.72,0,1,1,Web,No Offer,2.200729692672695
4,275.28,0,1,0,Phone,Buy One Get One,2.445110486803366
8,144.68,0,1,1,Phone,Discount,1.41746108632225
9,274.29,1,0,0,Web,No Offer,0.9388024956325992
10,517.88,1,1,1,Multichannel,Buy One Get One,2.6374173777414245
11,589.57,1,0,1,Web,Buy One Get One,0.9976536996343514
4,238.55,1,1,1,Web,No Offer,0.3972738102445772
12,150.01,0,1,1,Phone,Discount,0.4408561899226058
4,89.92,1,0,0,Phone,Discount,2.3239387281731267
8,91.37,1,0,0,Web,Buy One Get One,1.4932314861173526
1,40.5,1,0,1,Web,Buy One Get One,0.930422313883882
1,130.96,1,0,0,Web,Discount,2.6226810377140914
3,73.07,1,0,0,Web,No Offer,0.8792367934362221
2,667.8,0,1,1,Multichannel,No Offer,0.8393657395714685
8,29.99,0,1,0,Web,Buy One Get One,0.9835054163880969
11,48.87,1,0,0,Phone,Buy One Get One,0.6388827590674395
4,529.48,1,0,1,Multichannel,Discount,2.16677055346405
7,219.7,1,1,0,Phone,No Offer,1.7809377723959794
9,343.28,0,1,0,Web,Buy One Get One,0.2134089464665858
7,145.89,0,1,0,Phone,No Offer,1.0493909046618894
2,1146.55,1,0,1,Multichannel,Discount,1.997337164393848
6,43.74,0,1,1,Phone,No Offer,1.3496733408314276
12,82.29,0,1,1,Phone,Buy One Get One,1.939168975580038
6,44.24,1,0,1,Phone,Discount,1.0400906837004549
11,109.19,0,1,1,Web,Discount,1.4860969664493766
9,393.61,0,1,0,Multichannel,Discount,1.4093392069068222
2,29.99,0,1,0,Web,Buy One Get One,1.6002499025806558
10,492.02,1,0,1,Web,Buy One Get One,1.0870986818932111
11,29.99,1,0,0,Web,Discount,0.4301893432598013
11,289.09,0,1,1,Phone,No Offer,0.5501757811849921
10,236.81,1,0,1,Phone,No Offer,0.9186924241346716
10,305.85,0,1,0,Phone,No Offer,0.99572692987442
7,53.89,0,1,1,Phone,No Offer,0.8846031883672877
12,29.99,0,1,1,Web,Discount,1.479323757709062
2,954.99,1,0,1,Phone,Buy One Get One,1.7726841910642888
2,158.13,0,1,1,Web,No Offer,0.8263132217918472
5,68.23,1,0,0,Web,Discount,1.5227109153586276
3,616.41,1,1,1,Phone,Discount,1.2398588951440046
8,207.3,1,1,0,Multichannel,Discount,0.9584045592702786
2,151.96,0,1,1,Phone,Discount,0.9845496395575994
2,237.92,0,1,0,Web,Discount,1.7277572324790456
1,80.13,0,1,0,Phone,No Offer,1.4655629310723368
2,373.14,0,1,0,Multichannel,Buy One Get One,1.773521746128898
2,168.64,1,0,0,Web,No Offer,2.2659187705718447
3,134.45,1,0,1,Phone,Discount,1.1200323001347343
9,272.99,1,0,0,Phone,Buy One Get One,1.1375355586053617
6,69.87,0,1,1,Web,No Offer,1.690084547307338
10,129.44,0,1,1,Web,Discount,0.693836536761429
9,78.99,0,1,1,Web,Buy One Get One,1.3471212699864217
4,356.73,0,1,0,Web,No Offer,0.6012587751025518
9,218.27,0,1,1,Multichannel,Discount,0.5138307959478274
9,29.99,0,1,1,Web,Buy One Get One,1.7914501244017536
1,281.98,1,1,1,Web,Discount,1.7735005463471194
2,29.99,0,1,1,Phone,Buy One Get One,0.9749263102432206
9,62.11,1,0,0,Web,Buy One Get One,0.5553062212678931
1,29.99,1,0,0,Phone,No Offer,0.7792754188839116
3,57.17,0,1,0,Phone,Buy One Get One,0.7599243387910721
1,114.67,1,0,1,Web,No Offer,0.8993744492346372
1,794.77,1,1,1,Web,Buy One Get One,1.0876052274245869
8,60.57,1,0,0,Web,Discount,1.4834800376276736
3,447.04,0,1,0,Web,Buy One Get One,1.838696305256826
6,29.99,0,1,1,Web,Discount,1.4129127363121983
1,263.36,1,0,1,Web,No Offer,1.0865155068433785
12,55.85,0,1,1,Phone,Discount,1.3548300291926716
5,250.43,1,0,0,Web,Buy One Get One,0.9406847650293652
9,29.99,1,0,1,Web,No Offer,0.6279098419797158
10,317.6,1,0,0,Web,Buy One Get One,1.050146433712196
2,70.6,0,1,0,Web,Discount,1.420637644113803
3,400.88,1,0,0,Multichannel,Discount,0.7485711984955556
3,29.99,1,0,1,Phone,Buy One Get One,0.7262017997819732
10,71.08,1,0,1,Web,No Offer,0.301782686179625
1,71.13,1,0,1,Web,Buy One Get One,1.3293214486804097
6,177.66,0,1,1,Phone,Buy One Get One,1.6995699143549003
12,128.42,0,1,0,Web,No Offer,0.8036191278730899
3,1249.76,1,0,1,Web,No Offer,0.5548661412862471
9,29.99,0,1,1,Web,Buy One Get One,1.0700391796565922
9,79.82,1,0,0,Phone,Discount,1.1741750424307051
9,69.73,0,1,0,Phone,No Offer,1.0864131795667895
7,114.5,0,1,1,Web,No Offer,1.007930347455276
3,109.94,0,1,1,Phone,Buy One Get One,0.9421794002881042
2,410.57,0,1,0,Multichannel,Buy One Get One,2.088893248904826
1,570.62,1,1,1,Phone,No Offer,1.7287626975429116
1,29.99,1,0,1,Phone,Discount,0.2579284838989663
1,103.34,0,1,0,Web,Discount,0.843998362666862
8,29.99,0,1,1,Web,Discount,2.7091196662467287
1,166.27,0,1,0,Phone,Buy One Get One,1.5172366047584371
10,200.51,1,1,1,Multichannel,Buy One Get One,1.1153701179286584
2,102.92,0,1,1,Web,No Offer,1.3894487508744688
1,664.55,1,1,1,Multichannel,No Offer,1.578424903464748
9,29.99,0,1,0,Phone,Buy One Get One,1.8669961262904764
10,183.09,1,0,1,Web,No Offer,0.9996126852618116
12,336.13,0,1,0,Web,No Offer,0.985505071264492
12,29.99,1,0,1,Phone,Buy One Get One,1.2842413806786788
10,29.99,0,1,0,Web,Discount,1.4023749175967417
10,574.16,0,1,1,Phone,Discount,1.38645064476993
3,31.9,1,0,1,Phone,Buy One Get One,1.6519016092476475
1,260.63,1,0,0,Phone,Discount,1.7949354979567167
10,312.11,1,0,0,Web,No Offer,1.540428095392438
9,39.13,1,0,1,Phone,No Offer,1.1784970907629388
5,102.79,0,1,0,Web,No Offer,1.0541079474957364
8,29.99,0,1,0,Phone,Discount,0.9572208491617601
3,75.91,0,1,1,Web,No Offer,1.3308233837389838
4,634.6,0,1,1,Multichannel,No Offer,1.0098623916711615
4,151.91,0,1,0,Web,Discount,1.4355844983856945
6,62.96,1,0,1,Web,Buy One Get One,-0.0785789341862615
9,69.3,0,1,0,Web,Discount,0.7310819669368249
1,336.89,1,0,0,Phone,No Offer,1.3831674797466729
10,72.65,1,0,0,Phone,Buy One Get One,1.7276297993306846
5,29.99,1,0,0,Phone,No Offer,0.9613838529693554
4,432.44,0,1,1,Web,No Offer,1.0681701639873369
4,32.17,0,1,1,Phone,Discount,1.8938112259876427
9,29.99,1,0,1,Phone,No Offer,1.092271937673026
11,124.16,1,0,0,Web,No Offer,0.7228134039356027
12,60.63,1,0,1,Web,No Offer,1.5911451718080991
4,279.63,1,0,1,Web,No Offer,1.0030891904263979
12,81.77,0,1,0,Phone,Buy One Get One,1.103557520170359
2,109.85,1,0,0,Phone,Buy One Get One,1.213469486118108
6,626.63,0,1,1,Multichannel,No Offer,1.2843675596968507
10,253.37,1,0,0,Phone,Discount,1.1005544246890824
1,276.3,1,0,0,Phone,No Offer,0.7092004317817241
5,153.11,1,0,0,Phone,Buy One Get One,1.189153000927999
7,135.68,0,1,0,Web,No Offer,0.7970859922232041
3,29.99,0,1,0,Phone,No Offer,0.7366476953301477
2,368.83,1,1,0,Phone,Buy One Get One,0.5373634495823394
8,960.01,1,1,1,Multichannel,Buy One Get One,1.5938177690720725
9,29.99,1,0,0,Web,No Offer,1.3091325583454545
12,55.69,1,0,0,Web,Discount,1.406097236724853
1,53.5,1,0,0,Web,No Offer,1.6668580349447393
2,29.99,0,1,0,Web,Buy One Get One,2.8741426830691914
7,42.99,0,1,1,Phone,Discount,1.018109379809854
4,189.88,0,1,0,Web,Discount,1.5504161773852054
2,171.23,1,0,1,Web,No Offer,0.8821432461815648
4,111.41,0,1,1,Web,Discount,1.804839740525722
1,623.72,1,0,1,Multichannel,Buy One Get One,2.6656513686471603
12,160.01,1,0,1,Web,Buy One Get One,1.6747763863762946
2,29.99,0,1,0,Web,No Offer,1.6074029179016054
3,203.54,1,0,0,Web,Discount,1.119765560421644
1,32.41,1,0,0,Web,Buy One Get One,2.097256152791572
9,87.26,0,1,1,Phone,No Offer,0.9746122608693284
6,41.33,0,1,0,Web,Buy One Get One,1.679595174366326
2,117.44,0,1,1,Web,No Offer,1.2842294413167563
1,74.86,1,0,0,Web,No Offer,0.9991538558461284
2,70.61,1,0,1,Web,No Offer,0.9423105798560192
11,168.3,0,1,0,Phone,No Offer,0.5212551879214538
7,201.3,0,1,1,Phone,Discount,0.932385458665726
9,584.64,0,1,1,Multichannel,Buy One Get One,0.8235606252503229
10,150.96,1,0,0,Web,No Offer,1.1111423601653831
9,61.88,1,0,0,Phone,No Offer,1.3062213845273094
5,69.61,0,1,1,Phone,Discount,1.357330546602552
3,56.3,1,0,1,Phone,No Offer,1.2864815990575877
11,45.94,0,1,0,Web,Discount,0.5296210108650419
10,285.14,1,1,1,Phone,No Offer,1.2411541660542242
4,207.52,1,1,0,Multichannel,No Offer,1.7933161926926555
2,393.82,0,1,0,Web,No Offer,0.7891493994850352
7,808.05,1,0,1,Web,Buy One Get One,0.5637324008837072
10,99.83,1,0,1,Web,Discount,1.1724372374114282
10,66.49,0,1,1,Web,Buy One Get One,1.5713998993103997
10,128.18,1,0,0,Web,Discount,1.25691301908169
10,496.71,0,1,0,Multichannel,Discount,1.348976256903394
1,664.64,1,1,1,Web,No Offer,0.843827854488041
4,91.42,0,1,0,Web,Buy One Get One,1.4271959936578995
1,663.7,0,1,1,Web,Buy One Get One,0.7869412689810588
3,86.73,0,1,1,Web,No Offer,1.7146203902666681
2,360.66,1,1,1,Multichannel,Discount,0.5914564307607049
1,296.9,1,1,1,Phone,No Offer,2.1532194779545257
2,167.11,1,0,0,Phone,Buy One Get One,0.7840044854880126
5,405.21,1,1,0,Multichannel,Discount,2.6150122424522984
2,1291.85,1,1,1,Web,No Offer,1.2563081014636857
1,395.19,1,0,1,Phone,Discount,1.5341416391596718
9,29.99,1,0,0,Phone,No Offer,0.9296437609206027
3,231.23,1,0,1,Web,Buy One Get One,1.256730925108121
